latitude,longitude,brightness,scan,track,acq_date,acq_time,confidence,frp
14.57147,108.02844,322.63,1.06,1.03,2026-04-14,145,77,16.68
15.283,108.284,318.73,1.05,1.02,2026-04-14,145,73,11.99
15.43244,107.79922,329.62,1.09,1.04,2026-04-14,145,83,26.37
15.91126,107.66393,323.99,1.12,1.05,2026-04-14,145,78,19.41
15.93388,107.63607,318.89,1.12,1.06,2026-04-14,145,72,13.68
16.45356,106.49905,326.48,1.31,1.14,2026-04-14,145,77,19.6
16.47951,106.45365,333.09,1.32,1.14,2026-04-14,145,83,32.86
16.48949,106.45522,385.88,1.32,1.14,2026-04-14,145,100,252.72
16.62602,106.50346,325.34,1.31,1.14,2026-04-14,145,75,21.0
16.68446,106.2818,327.41,1.36,1.16,2026-04-14,145,78,24.75
16.74701,106.27738,322.79,1.36,1.16,2026-04-14,145,71,19.09
16.75504,106.28524,330.28,1.36,1.16,2026-04-14,145,81,32.3
17.31364,106.21749,335.66,1.4,1.17,2026-04-14,145,86,48.21
17.3153,106.22416,348.62,1.4,1.17,2026-04-14,145,94,86.07
18.6511,102.21294,324.27,2.93,1.63,2026-04-14,145,78,82.42
18.65406,102.22067,323.09,2.93,1.63,2026-04-14,145,77,72.84
18.71906,103.54797,321.07,2.31,1.47,2026-04-14,145,76,44.84
18.72042,103.54137,321.75,2.31,1.47,2026-04-14,145,76,47.48
18.81345,102.40326,385.76,2.84,1.61,2026-04-14,145,94,796.17
18.8161,102.37715,349.33,2.86,1.61,2026-04-14,145,95,258.8
18.81746,102.41054,365.24,2.84,1.61,2026-04-14,145,100,442.05
18.81992,102.38457,367.33,2.86,1.61,2026-04-14,145,100,473.33
19.11731,101.93615,317.72,3.13,1.68,2026-04-14,145,72,60.16
10.30172,104.63831,320.89,1.44,1.19,2026-04-14,147,72,17.22
10.34842,104.74136,324.2,1.42,1.18,2026-04-14,147,76,21.96
10.41323,106.76508,360.43,1.09,1.04,2026-04-14,147,94,90.0
10.77113,107.90417,328.05,1.02,1.01,2026-04-14,147,81,21.38
11.68121,106.50802,328.36,1.15,1.07,2026-04-14,147,81,24.36
12.80877,108.96611,322.48,1.0,1.0,2026-04-14,147,74,13.72
12.88809,107.80311,324.47,1.05,1.02,2026-04-14,147,75,12.24
13.23503,108.94314,321.79,1.0,1.0,2026-04-14,147,70,11.99
13.25111,107.70901,323.79,1.06,1.03,2026-04-14,147,73,9.99
13.68156,108.33014,322.45,1.02,1.01,2026-04-14,147,74,10.64
14.13323,108.33271,324.53,1.03,1.01,2026-04-14,147,79,16.76
14.3814,107.59442,320.31,1.09,1.04,2026-04-14,147,74,14.01
11.23135,22.93823,309.14,1.27,1.12,2026-04-14,206,77,12.21
13.27895,14.00439,311.72,2.19,1.43,2026-04-14,206,83,30.79
13.28182,13.99238,307.59,2.19,1.44,2026-04-14,206,72,21.1
-6.85379,12.40151,318.2,1.36,1.16,2026-04-14,211,95,22.21
-6.85189,12.38958,314.59,1.37,1.16,2026-04-14,211,86,17.36
-4.51942,11.52628,314.45,1.73,1.29,2026-04-14,211,85,23.42
-38.07905,-72.6179,307.98,1.35,1.15,2026-04-14,228,73,18.25
-37.58383,-72.97148,314.14,1.32,1.14,2026-04-14,228,89,24.27
-37.39511,-72.95679,314.79,1.33,1.14,2026-04-14,228,90,23.97
-37.14028,-73.03333,339.18,1.33,1.14,2026-04-14,228,100,69.83
10.67254,-85.42769,309.51,1.22,1.1,2026-04-14,241,78,11.05
10.6739,-85.41702,312.27,1.22,1.1,2026-04-14,241,84,14.11
12.7519,-86.99356,314.34,1.08,1.04,2026-04-14,241,89,9.85
12.82292,-87.43306,309.83,1.04,1.02,2026-04-14,241,78,6.27
12.82642,-86.63483,313.72,1.11,1.05,2026-04-14,241,88,10.58
12.82772,-86.62484,317.42,1.12,1.05,2026-04-14,241,95,14.39
12.83186,-87.43439,309.5,1.04,1.02,2026-04-14,241,78,5.76
13.29053,-87.80047,313.86,1.03,1.01,2026-04-14,241,86,9.7
13.58919,-86.72092,313.65,1.12,1.06,2026-04-14,241,88,13.26
13.5966,-89.79054,340.65,1.03,1.01,2026-04-14,241,100,43.91
13.5985,-86.72181,311.28,1.12,1.06,2026-04-14,241,76,10.3
13.59974,-86.71231,325.47,1.12,1.06,2026-04-14,241,100,26.28
13.60547,-89.79189,311.57,1.03,1.01,2026-04-14,241,82,8.51
13.68982,-86.93034,309.45,1.1,1.05,2026-04-14,241,77,8.72
13.69604,-86.60802,308.31,1.14,1.06,2026-04-14,241,74,9.51
13.70541,-86.60898,326.26,1.14,1.06,2026-04-14,241,100,28.58
13.70675,-86.59871,310.63,1.14,1.06,2026-04-14,241,70,10.91
13.72271,-86.54934,312.82,1.15,1.07,2026-04-14,241,79,13.1
13.72947,-86.54577,317.59,1.15,1.07,2026-04-14,241,95,19.17
13.94858,-87.76939,311.14,1.04,1.02,2026-04-14,241,82,9.23
13.9498,-87.76025,313.07,1.04,1.02,2026-04-14,241,86,10.75
14.10471,-86.85847,343.9,1.12,1.05,2026-04-14,241,100,58.09
14.10601,-86.84846,341.18,1.12,1.05,2026-04-14,241,100,52.57
13.99864,-91.03492,309.25,1.13,1.06,2026-04-14,243,75,8.39
14.00012,-91.02483,333.68,1.12,1.06,2026-04-14,243,100,38.01
14.19734,-88.92253,322.76,1.0,1.0,2026-04-14,243,100,18.82
14.19858,-88.91354,330.14,1.0,1.0,2026-04-14,243,100,27.28
14.2639,-86.18276,312.74,1.22,1.1,2026-04-14,243,86,12.5
14.38746,-91.27188,310.79,1.14,1.07,2026-04-14,243,81,9.7
14.39679,-91.27329,322.07,1.14,1.07,2026-04-14,243,100,21.81
14.95847,-92.44481,328.18,1.31,1.13,2026-04-14,243,88,39.49
14.96028,-92.43307,356.79,1.31,1.13,2026-04-14,243,100,116.18
15.29727,-87.87421,324.14,1.05,1.02,2026-04-14,243,100,22.52
15.30623,-87.88187,308.47,1.05,1.02,2026-04-14,243,75,9.49
15.30747,-87.8724,317.94,1.05,1.02,2026-04-14,243,96,17.57
15.78214,-91.95889,330.6,1.2,1.09,2026-04-14,243,100,34.94
16.01022,-91.73473,329.2,1.16,1.07,2026-04-14,243,100,33.37
16.01181,-91.72405,330.46,1.16,1.07,2026-04-14,243,100,35.47
16.20758,-95.16704,308.13,1.95,1.36,2026-04-14,243,74,15.58
17.51593,-93.8194,351.63,1.47,1.2,2026-04-14,243,100,117.0
17.53294,-88.66593,312.28,1.03,1.01,2026-04-14,243,84,11.04
17.75222,-92.91383,313.89,1.27,1.12,2026-04-14,243,88,15.07
17.76019,-92.92712,311.18,1.28,1.12,2026-04-14,243,82,11.72
17.76199,-92.91553,314.79,1.27,1.12,2026-04-14,243,90,15.71
17.84165,-93.12791,319.45,1.31,1.13,2026-04-14,243,99,25.66
17.84349,-93.11602,336.41,1.31,1.13,2026-04-14,243,100,55.89
17.87718,-92.48496,312.1,1.2,1.09,2026-04-14,243,84,11.13
17.89029,-92.49293,310.17,1.2,1.09,2026-04-14,243,79,9.59
17.89354,-93.19242,310.71,1.32,1.14,2026-04-14,243,81,17.24
17.8998,-92.49457,311.98,1.2,1.09,2026-04-14,243,84,11.3
17.90911,-88.81298,312.13,1.02,1.01,2026-04-14,243,84,10.46
17.98849,-94.53149,307.11,1.62,1.25,2026-04-14,243,70,14.59
18.09399,-94.04964,308.2,1.49,1.2,2026-04-14,243,74,11.12
18.13471,-94.36221,308.53,1.56,1.23,2026-04-14,243,75,14.57
18.59165,-88.73563,308.44,1.04,1.02,2026-04-14,243,75,8.17
18.59292,-88.7261,309.12,1.04,1.02,2026-04-14,243,76,8.83
18.64407,-92.17199,316.32,1.13,1.06,2026-04-14,243,93,15.68
18.72693,-88.5524,307.98,1.05,1.02,2026-04-14,243,73,8.94
19.37038,-92.00761,316.99,1.1,1.04,2026-04-14,243,92,14.34
19.39326,-92.04258,313.87,1.1,1.05,2026-04-14,243,83,11.25
19.39614,-89.27449,307.2,1.02,1.01,2026-04-14,243,71,6.39
19.43985,-92.03564,313.36,1.1,1.04,2026-04-14,243,82,10.99
19.55134,-90.10408,313.03,1.0,1.0,2026-04-14,243,85,8.37
19.55262,-90.09484,314.35,1.0,1.0,2026-04-14,243,88,9.44
19.5601,-90.10545,311.82,1.0,1.0,2026-04-14,243,72,7.34
19.56137,-90.09621,331.33,1.0,1.0,2026-04-14,243,100,27.23
19.56264,-90.08698,309.64,1.0,1.0,2026-04-14,243,76,6.09
19.56392,-90.07773,309.09,1.0,1.0,2026-04-14,243,74,5.86
19.74166,-88.81885,311.87,1.05,1.02,2026-04-14,243,84,9.85
31.23848,-88.73373,308.56,1.39,1.17,2026-04-14,247,75,15.2
34.64061,-99.3494,311.6,1.61,1.25,2026-04-14,249,83,22.26
34.64227,-99.35622,316.22,1.61,1.25,2026-04-14,249,93,30.13
37.01286,-104.38989,309.72,2.96,1.64,2026-04-14,249,78,66.58
39.22093,-96.03891,308.87,1.01,1.01,2026-04-14,249,76,9.44
40.49788,-97.71177,311.02,1.08,1.04,2026-04-14,249,81,14.81
42.04671,-95.55379,323.49,1.0,1.0,2026-04-14,249,100,22.97
42.04828,-95.54205,317.83,1.0,1.0,2026-04-14,249,96,17.43
42.6445,-97.02437,336.14,1.01,1.0,2026-04-14,251,100,40.01
42.64622,-97.0125,309.74,1.01,1.0,2026-04-14,251,78,11.42
28.56451,82.05167,324.12,1.85,1.33,2026-04-14,319,79,38.52
29.55179,90.99525,313.45,1.17,1.07,2026-04-14,319,74,8.62
20.96456,86.00965,327.82,1.0,1.0,2026-04-14,321,78,16.86
21.74412,83.84435,323.84,1.17,1.07,2026-04-14,321,72,12.22
22.22245,79.39503,332.09,2.37,1.49,2026-04-14,321,80,64.26
22.29004,79.49796,326.74,2.33,1.48,2026-04-14,321,73,40.41
22.2919,79.49113,327.79,2.33,1.48,2026-04-14,321,75,42.06
22.33776,79.27888,326.59,2.43,1.5,2026-04-14,321,73,37.29
24.97197,85.13935,325.47,1.1,1.04,2026-04-14,321,71,14.31
24.97334,85.12879,325.54,1.1,1.05,2026-04-14,321,71,14.57
25.01439,85.86391,325.14,1.04,1.02,2026-04-14,321,72,12.49
25.10415,83.91924,334.19,1.26,1.11,2026-04-14,321,82,27.18
25.16144,83.93959,325.67,1.26,1.11,2026-04-14,321,70,14.32
25.20058,83.96352,327.41,1.25,1.11,2026-04-14,321,73,16.93
25.20204,83.95139,335.13,1.26,1.11,2026-04-14,321,83,31.51
25.21965,84.05201,333.13,1.24,1.11,2026-04-14,321,81,27.75
25.24059,84.04275,337.04,1.24,1.11,2026-04-14,321,85,35.17
26.09251,83.39033,324.21,1.39,1.17,2026-04-14,321,70,15.33
26.42903,83.39928,324.39,1.4,1.17,2026-04-14,321,71,14.38
26.50732,83.51317,326.75,1.38,1.16,2026-04-14,321,75,19.8
26.83372,83.21609,326.72,1.46,1.19,2026-04-14,321,72,18.95
26.95233,82.828,323.14,1.55,1.23,2026-04-14,321,71,16.87
27.02434,82.90464,323.71,1.54,1.22,2026-04-14,321,72,17.88
27.06321,82.88597,327.84,1.54,1.22,2026-04-14,321,78,23.93
27.08973,82.84313,328.33,1.55,1.23,2026-04-14,321,78,25.48
27.10633,82.89155,324.63,1.54,1.22,2026-04-14,321,74,17.42
27.12112,82.95467,328.06,1.53,1.22,2026-04-14,321,78,24.37
27.12641,82.94613,328.0,1.53,1.22,2026-04-14,321,78,25.69
27.12727,82.80135,328.23,1.57,1.23,2026-04-14,321,78,24.72
27.14846,82.84121,328.8,1.56,1.23,2026-04-14,321,79,29.52
27.16519,82.88978,327.21,1.55,1.23,2026-04-14,321,77,25.77
27.16683,82.87456,324.29,1.55,1.23,2026-04-14,321,73,19.25
27.27106,82.95644,328.83,1.54,1.22,2026-04-14,321,79,34.94
27.27187,82.84839,323.1,1.56,1.23,2026-04-14,321,72,18.94
27.30464,82.64688,331.28,1.61,1.25,2026-04-14,321,82,33.7
27.31554,83.08985,322.34,1.51,1.21,2026-04-14,321,72,20.66
27.32081,82.60049,327.29,1.62,1.25,2026-04-14,321,77,30.85
27.33199,83.13703,323.75,1.5,1.21,2026-04-14,321,74,23.11
27.43104,83.06633,327.25,1.52,1.22,2026-04-14,321,79,30.18
13.95368,79.11556,328.24,1.89,1.34,2026-04-14,323,77,38.01
17.68526,82.58695,326.43,1.22,1.1,2026-04-14,323,78,21.53
51.17559,3.81176,313.04,1.1,1.05,2026-04-14,334,86,18.63
51.48613,6.70881,309.7,1.0,1.0,2026-04-14,334,78,13.58
32.90437,3.37698,306.96,1.17,1.08,2026-04-14,338,70,15.29
35.80995,-0.24622,312.23,1.05,1.02,2026-04-14,338,84,14.93
35.81148,-0.25741,311.29,1.05,1.02,2026-04-14,338,82,14.46
27.89561,-0.42525,323.48,1.0,1.0,2026-04-14,340,100,24.5
13.90888,-4.42762,322.75,1.0,1.0,2026-04-14,345,100,21.51
20.35571,-105.46054,326.11,3.68,1.8,2026-04-14,423,100,148.26
20.36566,-105.46579,324.68,3.68,1.8,2026-04-14,423,100,137.78
20.36862,-105.4949,325.61,3.66,1.79,2026-04-14,423,100,139.13
20.37157,-105.46135,316.4,3.68,1.8,2026-04-14,423,84,81.47
20.37864,-105.5018,317.73,3.66,1.79,2026-04-14,423,94,90.54
25.55977,-108.06093,313.92,2.73,1.58,2026-04-14,423,88,47.99
34.81392,-118.44636,328.92,1.0,1.0,2026-04-14,427,100,31.68
44.91414,133.5791,315.2,4.82,2.0,2026-04-14,449,75,134.94
45.97519,134.25728,321.47,4.08,1.87,2026-04-14,451,70,152.09
48.7276,135.50211,355.53,2.83,1.61,2026-04-14,451,84,325.52
48.73178,135.49225,363.25,2.83,1.61,2026-04-14,451,75,420.22
48.79121,133.56685,380.77,3.51,1.76,2026-04-14,451,100,938.15
48.79252,133.62407,341.91,3.49,1.76,2026-04-14,451,93,284.08
48.7948,133.57205,392.11,3.51,1.76,2026-04-14,451,100,1279.63
48.80333,133.60934,365.98,3.49,1.76,2026-04-14,451,95,604.21
48.80437,133.66643,353.16,3.47,1.75,2026-04-14,451,97,426.72
48.8067,133.61467,358.2,3.49,1.76,2026-04-14,451,96,474.51
48.81535,133.6516,386.24,3.47,1.75,2026-04-14,451,100,1075.08
48.81852,133.65704,378.48,3.47,1.75,2026-04-14,451,100,884.53
48.84153,132.13867,321.14,4.11,1.88,2026-04-14,451,78,154.81
48.85643,132.189,331.94,4.08,1.87,2026-04-14,451,88,250.73
50.05922,136.42342,322.48,2.29,1.47,2026-04-14,451,82,69.89
50.06647,136.45261,351.02,2.29,1.46,2026-04-14,451,96,217.29
50.07852,136.44537,319.01,2.29,1.46,2026-04-14,451,79,57.09
52.47971,82.71608,320.57,2.44,1.51,2026-04-14,451,75,70.01
52.48786,82.68341,332.09,2.43,1.5,2026-04-14,451,88,116.37
53.29702,78.13274,317.01,1.44,1.19,2026-04-14,451,77,28.47
53.50532,78.10639,348.06,1.42,1.18,2026-04-14,451,95,100.78
54.69311,73.63861,318.79,1.02,1.01,2026-04-14,451,79,19.8
54.81743,71.18385,326.57,1.01,1.0,2026-04-14,451,84,26.11
54.86099,82.38068,332.09,1.95,1.36,2026-04-14,451,83,91.44
54.96806,71.9097,326.42,1.0,1.0,2026-04-14,451,73,26.67
55.13224,69.42154,334.6,1.08,1.04,2026-04-14,451,89,38.54
55.14127,69.42474,318.47,1.08,1.04,2026-04-14,451,79,17.87
55.63078,74.67635,314.94,1.04,1.02,2026-04-14,451,75,15.91
55.6347,74.59394,311.03,1.03,1.02,2026-04-14,451,71,13.65
55.66188,74.65808,315.61,1.04,1.02,2026-04-14,451,76,16.3
55.66805,74.67806,357.2,1.04,1.02,2026-04-14,451,99,83.8
55.67057,74.66242,394.05,1.04,1.02,2026-04-14,451,100,232.05
56.4486,76.02622,316.73,1.07,1.03,2026-04-14,451,72,19.83
56.45139,76.00979,326.77,1.07,1.03,2026-04-14,451,85,30.95
56.46017,76.01459,321.69,1.07,1.03,2026-04-14,451,81,25.07
56.60424,76.39725,314.37,1.09,1.04,2026-04-14,451,75,18.72
45.44884,74.56262,321.55,1.55,1.23,2026-04-14,453,73,33.25
46.71641,80.93549,312.28,3.11,1.67,2026-04-14,453,72,53.27
46.71656,80.94254,314.6,3.11,1.67,2026-04-14,453,75,62.13
46.94848,81.03904,310.65,3.09,1.67,2026-04-14,453,70,38.95
44.13833,66.62442,319.09,1.02,1.01,2026-04-14,455,71,9.62
44.13996,66.61203,330.19,1.02,1.01,2026-04-14,455,83,22.2
44.23403,66.66761,322.77,1.02,1.01,2026-04-14,455,76,14.41
44.23567,66.65521,322.45,1.02,1.01,2026-04-14,455,76,14.0
44.77014,63.57168,321.46,1.3,1.13,2026-04-14,455,76,19.54
38.04547,67.26687,320.15,1.03,1.02,2026-04-14,457,76,10.74
38.0543,67.269,328.72,1.03,1.02,2026-04-14,457,84,20.93
20.92609,70.68394,321.21,3.37,1.73,2026-04-14,501,74,50.45
-37.3433,143.50166,329.47,1.03,1.01,2026-04-14,605,86,30.29
-35.98998,150.00102,312.44,1.58,1.24,2026-04-14,605,73,22.27
-36.09421,146.51199,319.89,1.08,1.04,2026-04-14,608,80,19.34
-35.97015,146.25174,319.61,1.06,1.03,2026-04-14,608,79,17.04
-35.96112,146.24947,377.9,1.06,1.03,2026-04-14,608,100,155.84
-35.89742,145.42841,324.49,1.02,1.01,2026-04-14,608,76,19.66
-35.8831,146.66565,345.57,1.1,1.04,2026-04-14,608,94,59.09
-35.87394,146.66336,367.0,1.1,1.04,2026-04-14,608,100,120.05
-35.87196,146.67516,313.73,1.1,1.04,2026-04-14,608,74,11.86
-35.8003,145.7504,337.92,1.04,1.02,2026-04-14,608,91,38.73
-35.66695,146.06323,336.18,1.06,1.03,2026-04-14,608,85,39.05
-35.65619,147.62752,311.72,1.2,1.09,2026-04-14,608,72,15.3
-35.61269,147.87601,347.51,1.24,1.11,2026-04-14,608,95,75.18
-35.58686,146.83237,319.17,1.12,1.05,2026-04-14,608,75,19.16
-35.54703,147.26167,312.99,1.16,1.07,2026-04-14,608,73,14.52
-35.49222,147.21564,322.23,1.16,1.07,2026-04-14,608,81,24.4
-35.32628,146.72173,312.39,1.12,1.05,2026-04-14,608,72,12.16
-35.02235,145.46217,348.13,1.03,1.02,2026-04-14,608,92,54.46
-34.74229,148.4007,310.47,1.36,1.16,2026-04-14,608,70,13.95
-34.64296,147.45346,348.1,1.22,1.1,2026-04-14,608,95,75.1
-34.64069,147.46638,337.75,1.23,1.1,2026-04-14,608,91,50.05
-34.63335,147.45091,427.34,1.22,1.1,2026-04-14,608,100,616.02
-34.4148,147.46323,346.89,1.24,1.1,2026-04-14,608,95,72.01
-34.40748,147.4476,319.85,1.23,1.1,2026-04-14,608,79,20.26
-34.40514,147.46068,320.78,1.24,1.1,2026-04-14,608,80,21.41
-34.35117,150.57596,330.75,1.87,1.34,2026-04-14,608,82,73.62
-34.34619,150.56888,357.04,1.87,1.34,2026-04-14,608,86,192.34
-34.33355,147.62941,316.19,1.26,1.12,2026-04-14,608,76,18.27
-34.09219,147.93752,311.27,1.32,1.14,2026-04-14,608,70,11.94
-34.08591,145.4657,337.08,1.05,1.02,2026-04-14,608,89,36.93
-34.07455,148.24936,345.37,1.37,1.16,2026-04-14,608,94,82.22
-34.06862,148.24213,331.1,1.37,1.16,2026-04-14,608,87,45.29
-34.06247,147.87163,315.49,1.31,1.14,2026-04-14,608,75,17.08
-34.05995,147.88541,321.69,1.31,1.14,2026-04-14,608,81,25.72
-33.65154,150.30511,311.76,1.87,1.34,2026-04-14,608,72,28.4
-33.56952,148.51729,322.79,1.46,1.19,2026-04-14,608,82,31.3
-33.56667,148.53229,315.14,1.46,1.19,2026-04-14,608,75,19.21
-33.52287,145.33597,332.81,1.05,1.02,2026-04-14,608,86,29.26
-33.52111,145.34702,321.32,1.05,1.02,2026-04-14,608,77,14.51
-33.45818,147.43674,318.22,1.28,1.12,2026-04-14,608,76,18.02
-33.45583,147.45009,319.87,1.28,1.12,2026-04-14,608,77,20.47
-33.39719,149.87016,341.61,1.78,1.31,2026-04-14,608,92,110.08
-33.39356,149.88809,315.88,1.78,1.31,2026-04-14,608,76,35.31
-33.25245,145.51404,324.93,1.07,1.03,2026-04-14,608,80,19.69
-32.8807,147.08667,321.67,1.25,1.11,2026-04-14,608,78,19.33
-32.87968,147.07961,328.7,1.25,1.11,2026-04-14,608,84,29.73
-32.38846,146.63997,318.1,1.21,1.1,2026-04-14,608,73,15.29
-32.3863,146.65251,320.72,1.22,1.1,2026-04-14,608,76,17.97
-32.11528,147.76178,327.83,1.4,1.17,2026-04-14,608,82,33.55
-32.11009,147.75494,341.08,1.4,1.17,2026-04-14,608,91,65.64
-32.10504,147.75914,337.54,1.4,1.17,2026-04-14,608,89,55.36
-32.01194,147.54373,318.59,1.37,1.16,2026-04-14,608,74,18.61
-31.16699,146.89873,325.49,1.31,1.13,2026-04-14,608,80,27.02
-30.88316,146.51923,319.94,1.26,1.12,2026-04-14,608,74,17.02
-30.24669,148.5231,327.13,1.71,1.28,2026-04-14,608,82,45.18
-30.12346,149.87233,320.48,2.12,1.41,2026-04-14,608,77,38.59
-30.11928,149.8932,332.04,2.12,1.42,2026-04-14,608,86,79.01
-30.11317,149.87682,324.21,2.12,1.41,2026-04-14,608,80,50.55
-30.10882,149.8978,317.47,2.12,1.42,2026-04-14,608,73,30.98
-29.21272,148.27216,334.39,1.73,1.29,2026-04-14,608,87,62.61
-29.20963,148.27686,348.03,1.73,1.29,2026-04-14,608,94,115.02
-29.20946,148.2894,326.99,1.74,1.29,2026-04-14,608,81,41.51
-26.02071,147.31824,317.37,1.75,1.3,2026-04-14,610,71,22.77
-25.24981,148.97197,329.42,2.38,1.49,2026-04-14,610,84,86.64
-25.24747,148.97908,331.35,2.38,1.49,2026-04-14,610,86,95.74
-25.23693,148.96849,316.45,2.38,1.49,2026-04-14,610,72,39.48
-24.01336,138.27647,324.05,1.21,1.09,2026-04-14,610,74,17.6
-24.00499,138.4162,321.65,1.19,1.09,2026-04-14,610,71,14.11
-23.9844,138.27203,321.57,1.21,1.09,2026-04-14,610,70,14.47
-23.85787,138.31776,322.28,1.2,1.09,2026-04-14,610,71,14.34
-23.85641,138.32927,322.44,1.2,1.09,2026-04-14,610,72,14.7
-23.85313,138.32222,334.07,1.2,1.09,2026-04-14,610,85,33.51
-21.52661,144.95239,317.95,1.48,1.2,2026-04-14,610,71,17.87
-21.52422,144.96623,321.82,1.48,1.2,2026-04-14,610,76,24.52
-20.06667,136.92328,323.09,1.29,1.13,2026-04-14,610,73,18.71
-19.81184,136.43904,322.1,1.37,1.16,2026-04-14,610,72,14.93
-19.81023,136.4518,323.2,1.37,1.16,2026-04-14,610,74,17.1
-19.75147,136.35979,325.32,1.39,1.17,2026-04-14,610,77,23.51
-19.68814,135.78331,332.09,1.51,1.21,2026-04-14,610,83,40.09
-19.68477,135.77744,326.37,1.51,1.21,2026-04-14,610,78,27.97
-19.60999,136.19519,337.5,1.41,1.18,2026-04-14,610,88,46.47
-19.35838,136.00623,320.01,1.44,1.19,2026-04-14,610,70,18.44
-18.49556,137.59915,351.71,1.14,1.06,2026-04-14,612,96,67.41
-18.49413,137.6097,366.72,1.14,1.06,2026-04-14,612,100,116.22
-18.49335,137.54495,328.99,1.15,1.07,2026-04-14,612,73,23.89
-18.45483,137.68886,324.04,1.13,1.06,2026-04-14,612,75,16.88
-18.44731,137.81413,346.85,1.11,1.05,2026-04-14,612,93,54.7
-18.43615,137.89595,342.62,1.1,1.05,2026-04-14,612,86,41.84
-18.42742,137.82158,357.92,1.11,1.05,2026-04-14,612,99,84.04
-18.42278,137.92505,336.78,1.1,1.05,2026-04-14,612,72,30.29
-18.32328,137.97562,330.35,1.09,1.04,2026-04-14,612,82,23.44
-18.30622,137.70717,333.47,1.12,1.06,2026-04-14,612,81,26.93
-18.28539,137.65125,331.35,1.13,1.06,2026-04-14,612,78,25.5
-18.2817,137.60818,340.26,1.13,1.06,2026-04-14,612,89,40.68
-18.2803,137.61862,336.69,1.13,1.06,2026-04-14,612,72,32.7
-18.27237,137.60681,370.0,1.13,1.06,2026-04-14,612,100,128.24
-18.27097,137.61726,384.4,1.13,1.06,2026-04-14,612,100,194.87
-18.26304,137.60542,340.18,1.13,1.06,2026-04-14,612,89,45.02
-18.24635,137.72968,337.96,1.12,1.05,2026-04-14,612,87,31.24
-18.22109,137.98515,322.97,1.09,1.04,2026-04-14,612,73,11.1
-18.22003,137.72945,351.14,1.12,1.05,2026-04-14,612,95,62.56
-18.21862,137.73969,337.38,1.12,1.05,2026-04-14,612,81,31.99
-18.17458,137.78529,341.61,1.11,1.05,2026-04-14,612,90,38.38
-18.17318,137.79555,334.39,1.11,1.05,2026-04-14,612,85,25.04
-18.16534,137.78394,358.68,1.11,1.05,2026-04-14,612,99,80.74
-18.14824,137.97752,321.83,1.09,1.04,2026-04-14,612,72,11.26
-18.13042,137.78358,328.59,1.11,1.05,2026-04-14,612,76,20.95
-18.1212,137.7821,330.95,1.11,1.05,2026-04-14,612,82,24.57
-18.11978,137.79236,331.75,1.11,1.05,2026-04-14,612,82,24.98
-18.11056,137.79091,331.79,1.11,1.05,2026-04-14,612,70,24.76
-18.09852,137.80994,362.17,1.1,1.05,2026-04-14,612,100,90.36
-18.0893,137.8085,341.57,1.1,1.05,2026-04-14,612,76,38.72
-18.08791,137.81863,339.19,1.1,1.05,2026-04-14,612,84,33.73
-18.07764,137.96123,358.63,1.09,1.04,2026-04-14,612,99,80.68
-18.07625,137.97124,375.03,1.09,1.04,2026-04-14,612,100,137.97
-18.07488,137.9812,346.69,1.09,1.04,2026-04-14,612,93,48.7
-18.0671,137.96985,342.47,1.09,1.04,2026-04-14,612,91,41.26
-18.03355,137.81393,325.92,1.1,1.05,2026-04-14,612,77,16.21
-18.03213,137.82413,324.64,1.1,1.05,2026-04-14,612,76,14.76
-18.01871,137.85304,328.78,1.1,1.05,2026-04-14,612,80,20.14
-17.99753,137.87048,344.74,1.1,1.04,2026-04-14,612,92,45.36
-17.99614,137.88057,350.48,1.1,1.04,2026-04-14,612,95,57.91
-17.99474,137.89064,343.64,1.09,1.04,2026-04-14,612,91,42.45
-17.99337,137.9006,333.65,1.09,1.04,2026-04-14,612,70,24.12
-17.98557,137.88921,359.18,1.09,1.04,2026-04-14,612,99,82.36
-17.98419,137.89923,335.07,1.09,1.04,2026-04-14,612,82,26.92
-17.98024,130.15553,327.21,3.82,1.83,2026-04-14,612,80,130.72
-17.95722,138.75496,327.68,1.03,1.01,2026-04-14,612,79,16.76
-17.94965,138.74413,320.78,1.03,1.01,2026-04-14,612,70,10.52
-17.94831,138.75356,324.5,1.03,1.01,2026-04-14,612,75,14.05
-16.92015,135.77898,321.12,1.38,1.16,2026-04-14,612,70,16.24
-16.9099,135.77753,321.95,1.38,1.16,2026-04-14,612,72,17.87
-16.89967,135.77602,325.68,1.38,1.16,2026-04-14,612,76,23.66
-16.30568,134.97472,320.21,1.54,1.22,2026-04-14,612,71,18.58
-16.25977,134.96324,340.77,1.54,1.22,2026-04-14,612,90,69.99
-16.249,134.96182,326.47,1.54,1.22,2026-04-14,612,79,32.64
-16.22095,130.54022,319.26,3.37,1.73,2026-04-14,612,71,60.71
-16.21112,134.96423,321.82,1.54,1.22,2026-04-14,612,73,22.63
-16.20592,134.95599,324.17,1.54,1.22,2026-04-14,612,76,27.43
-16.20037,134.96269,327.58,1.54,1.22,2026-04-14,612,80,33.95
-16.1825,134.93147,326.58,1.54,1.22,2026-04-14,612,79,30.98
-16.16273,134.91451,338.38,1.55,1.23,2026-04-14,612,88,62.07
-16.09363,134.82755,321.35,1.57,1.23,2026-04-14,612,73,20.91
